tag,sample_id,stable_prompt_id,blocks_after_capture,novel_triples_after_capture,new_gold_triples_after_capture,new_gold_pairs_after_capture,gold_pairs_covered_at_capture,gold_pairs_total
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:26:6,26,192,0,0,0,17,60
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:27:1,27,413,0,0,0,17,49
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:27:4,27,537,0,0,0,16,49
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:27:6,27,279,0,0,0,9,49
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:27:7,27,558,0,0,0,14,49
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:29:0,29,289,0,0,0,18,120
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:29:1,29,259,0,0,0,5,120
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:29:3,29,277,0,0,0,16,120
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:29:5,29,435,0,0,0,4,120
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:29:7,29,313,0,0,0,9,120
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:30:5,30,443,0,0,0,13,47
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:31:0,31,413,0,0,0,4,86
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:31:1,31,437,0,0,0,3,86
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:31:2,31,403,0,0,0,1,86
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:31:3,31,477,0,0,0,3,86
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:31:4,31,407,0,0,0,4,86
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:31:5,31,462,0,0,0,3,86
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:31:6,31,531,0,0,0,2,86
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:31:7,31,380,0,0,0,3,86
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:32:3,32,507,0,0,0,11,44
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:33:0,33,495,0,0,0,23,100
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:33:7,33,487,0,0,0,20,100
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:34:1,34,424,0,0,0,12,103
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:34:2,34,408,0,0,0,6,103
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:34:3,34,14,0,0,0,15,103
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:34:5,34,408,0,0,0,14,103
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:34:6,34,424,0,0,0,6,103
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:35:0,35,453,0,0,0,15,59
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:35:1,35,314,0,0,0,14,59
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:35:2,35,353,0,0,0,9,59
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:35:3,35,392,0,0,0,13,59
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:35:4,35,299,0,0,0,23,59
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:35:5,35,283,0,0,0,15,59
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:35:6,35,378,0,0,0,2,59
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:35:7,35,322,0,0,0,9,59
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:36:0,36,59,35,0,2,6,35
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:37:0,37,1,0,0,0,12,55
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:37:2,37,430,0,0,0,14,55
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:37:3,37,469,0,0,0,10,55
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:37:5,37,513,0,0,0,13,55
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:37:6,37,455,0,0,0,12,55
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:37:7,37,415,0,0,0,11,55
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:38:3,38,444,0,0,0,28,62
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:38:4,38,0,0,0,0,27,62
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:38:7,38,4,0,0,0,29,62
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:39:0,39,552,0,0,0,9,46
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:39:3,39,569,0,0,0,17,46
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:39:6,39,595,0,0,0,7,46
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:40:0,40,480,0,0,0,0,32
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:40:2,40,378,0,0,0,1,32
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:40:3,40,330,0,0,0,0,32
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:40:4,40,359,0,0,0,4,32
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:40:5,40,249,0,0,0,5,32
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:40:6,40,432,0,0,0,0,32
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:40:7,40,459,0,0,0,1,32
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:41:2,41,287,0,0,0,8,57
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:41:3,41,133,0,0,0,4,57
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:41:7,41,192,0,0,0,6,57
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:42:0,42,322,0,0,0,8,56
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:42:1,42,5,0,0,0,8,56
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:42:2,42,494,0,0,0,8,56
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:42:3,42,468,0,0,0,8,56
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:42:4,42,447,0,0,0,8,56
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:42:5,42,362,0,0,0,8,56
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:42:6,42,446,0,0,0,9,56
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:42:7,42,369,0,0,0,9,56
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:43:4,43,407,0,0,0,39,69
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:43:5,43,405,0,0,0,27,69
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:43:6,43,416,0,0,0,25,69
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:43:7,43,454,0,0,0,29,69
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:44:0,44,469,0,0,0,21,43
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:44:1,44,528,0,0,0,24,43
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:44:3,44,498,0,0,0,15,43
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:44:4,44,566,0,0,0,18,43
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:44:5,44,584,0,0,0,15,43
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:44:6,44,524,0,0,0,22,43
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:44:7,44,38,0,0,0,23,43
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:45:0,45,409,0,0,0,7,77
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:45:1,45,403,0,0,0,8,77
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:45:3,45,348,0,0,0,6,77
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:45:5,45,292,0,0,0,4,77
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:45:6,45,327,0,0,0,6,77
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:45:7,45,398,0,0,0,7,77
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:46:1,46,489,0,0,0,20,38
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:46:4,46,0,0,0,0,19,38
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:46:5,46,347,0,0,0,18,38
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:47:1,47,364,0,0,0,36,106
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:47:3,47,3,0,0,0,4,106
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:48:0,48,404,0,0,0,4,80
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:48:1,48,414,0,0,0,6,80
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:48:2,48,283,0,0,0,10,80
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:48:3,48,449,0,0,0,2,80
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:48:4,48,494,0,0,0,3,80
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:48:5,48,411,0,0,0,3,80
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:48:6,48,456,0,0,0,9,80
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:48:7,48,241,0,0,0,8,80
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:49:0,49,291,0,0,0,0,51
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:49:1,49,245,0,0,0,10,51
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:49:2,49,155,0,0,0,8,51
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:49:3,49,202,0,0,0,2,51
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:49:4,49,200,0,0,0,5,51
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:49:6,49,155,0,0,0,11,51
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:49:7,49,221,0,0,0,5,51
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:50:0,50,285,0,0,0,20,70
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:50:1,50,506,0,0,0,15,70
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:50:2,50,480,0,0,0,16,70
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:50:3,50,248,0,0,0,19,70
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:50:4,50,373,0,0,0,13,70
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:50:6,50,457,0,0,0,14,70
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:50:7,50,405,0,0,0,25,70
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:51:0,51,348,0,0,0,31,120
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:51:2,51,2,0,0,0,24,120
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:51:3,51,412,0,0,0,30,120
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:51:5,51,484,0,0,0,28,120
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:51:6,51,369,0,0,0,27,120
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:51:7,51,431,0,0,0,31,120
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:52:0,52,415,0,0,0,3,26
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:52:1,52,440,0,0,0,5,26
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:52:2,52,401,0,0,0,5,26
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:52:3,52,361,0,0,0,10,26
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:52:4,52,409,0,0,0,5,26
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:52:5,52,375,0,0,0,2,26
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:52:6,52,32,0,0,0,4,26
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:52:7,52,393,0,0,0,6,26
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:53:7,53,467,0,0,0,29,86
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:54:2,54,432,0,0,0,3,16
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:54:4,54,582,0,0,0,1,16
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:54:5,54,444,0,0,0,4,16
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:54:6,54,543,0,0,0,4,16
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:54:7,54,444,0,0,0,0,16
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:55:0,55,496,0,0,0,9,44
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:55:1,55,470,0,0,0,7,44
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:55:2,55,336,0,0,0,6,44
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:55:3,55,433,0,0,0,3,44
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:55:4,55,427,0,0,0,6,44
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:55:5,55,533,0,0,0,12,44
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:55:6,55,503,0,0,0,4,44
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:56:0,56,460,0,0,0,11,52
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:56:1,56,596,0,0,0,9,52
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:56:2,56,574,0,0,0,10,52
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:56:3,56,0,0,0,0,8,52
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:56:4,56,621,0,0,0,5,52
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:56:5,56,442,0,0,0,8,52
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:56:6,56,602,0,0,0,7,52
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:56:7,56,67,0,0,0,28,52
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:57:4,57,416,1,0,0,0,41
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:58:0,58,389,0,0,0,9,49
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:58:1,58,0,0,0,0,10,49
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:58:2,58,389,0,0,0,9,49
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:58:4,58,389,0,0,0,11,49
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:58:6,58,293,0,0,0,8,49
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:58:7,58,404,0,0,0,9,49
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:59:0,59,381,0,0,0,50,70
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:59:1,59,395,0,0,0,34,70
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:59:2,59,357,0,0,0,35,70
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:59:3,59,342,0,0,0,41,70
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:59:4,59,326,0,0,0,30,70
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:59:7,59,416,0,0,0,22,70
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:60:0,60,423,0,0,0,15,95
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:60:1,60,363,0,0,0,10,95
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:60:2,60,404,0,0,0,11,95
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:60:4,60,424,0,0,0,8,95
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:60:6,60,459,0,0,0,15,95
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:60:7,60,367,0,0,0,10,95
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:61:0,61,318,0,0,0,21,78
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:61:1,61,0,0,0,0,32,78
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:61:2,61,435,0,0,0,9,78
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:61:4,61,412,0,0,0,13,78
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:61:6,61,457,0,0,0,35,78
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:62:0,62,384,0,0,0,12,88
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:62:1,62,248,0,0,0,11,88
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:62:7,62,323,0,0,0,24,88
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:63:1,63,479,0,0,0,11,45
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:63:2,63,513,0,0,0,11,45
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:63:3,63,3,0,0,0,14,45
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:63:4,63,513,0,0,0,14,45
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:63:5,63,416,0,0,0,8,45
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:63:6,63,24,0,0,0,12,45
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:63:7,63,14,0,0,0,8,45
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:64:0,64,333,0,0,0,0,56
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:64:1,64,234,0,0,0,8,56
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:64:2,64,445,0,0,0,3,56
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:64:3,64,323,3,0,0,4,56
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:64:4,64,309,0,0,0,0,56
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:64:5,64,195,0,0,0,0,56
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:64:6,64,347,0,0,0,4,56
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:64:7,64,335,0,0,0,0,56
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:65:0,65,5,0,0,0,28,59
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:66:1,66,532,0,0,0,12,65
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:66:2,66,458,0,0,0,21,65
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:66:3,66,432,0,0,0,7,65
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:66:4,66,450,0,0,0,12,65
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:66:6,66,502,0,0,0,16,65
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:67:0,67,442,0,0,0,4,78
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:67:1,67,489,0,0,0,0,78
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:67:2,67,380,0,0,0,1,78
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:67:3,67,317,0,0,0,6,78
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:67:4,67,386,0,0,0,4,78
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:67:5,67,376,0,0,0,6,78
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:67:6,67,352,0,0,0,3,78
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:67:7,67,366,0,0,0,9,78
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:68:0,68,542,0,0,0,19,82
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:68:1,68,471,0,0,0,21,82
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:68:2,68,451,0,0,0,31,82
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:68:3,68,418,0,0,0,25,82
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:68:4,68,456,0,0,0,24,82
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:68:5,68,116,1,0,0,35,82
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:68:6,68,517,0,0,0,19,82
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:68:7,68,464,0,0,0,26,82
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:69:7,69,409,0,0,0,26,62
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:70:0,70,310,0,0,0,10,115
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:70:1,70,1,0,0,0,14,115
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:70:2,70,373,0,0,0,10,115
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:70:3,70,310,0,0,0,14,115
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:70:4,70,364,0,0,0,14,115
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:70:5,70,396,0,0,0,13,115
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:70:6,70,318,0,0,0,15,115
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:70:7,70,346,0,0,0,13,115
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:71:3,71,546,0,0,0,9,24
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:71:4,71,0,0,0,0,9,24
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:72:1,72,301,0,0,0,34,74
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:72:2,72,395,0,0,0,34,74
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:73:0,73,401,0,0,0,11,38
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:73:1,73,527,0,0,0,7,38
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:73:2,73,526,0,0,0,6,38
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:73:3,73,469,0,0,0,10,38
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:73:4,73,478,0,0,0,9,38
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:73:5,73,446,0,0,0,15,38
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:73:6,73,495,0,0,0,9,38
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:73:7,73,515,0,0,0,11,38
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:74:0,74,8,0,0,0,18,45
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:75:0,75,533,0,0,0,3,59
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:75:1,75,387,0,0,0,11,59
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:75:2,75,479,0,0,0,16,59
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:75:3,75,363,0,0,0,9,59
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:75:4,75,472,0,0,0,6,59
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:75:5,75,463,0,0,0,6,59
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:75:6,75,544,0,0,0,13,59
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:75:7,75,203,0,0,0,13,59
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:76:0,76,318,0,0,0,3,39
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:76:1,76,361,0,0,0,2,39
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:76:2,76,339,0,0,0,2,39
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:76:3,76,272,0,0,0,4,39
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:76:4,76,348,0,0,0,1,39
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:76:5,76,302,0,0,0,2,39
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:76:6,76,272,0,0,0,3,39
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:76:7,76,266,0,0,0,4,39
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:77:1,77,253,0,0,0,1,55
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:77:2,77,237,0,0,0,1,55
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:77:3,77,325,0,0,0,0,55
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:77:4,77,302,0,0,0,0,55
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:77:5,77,312,0,0,0,0,55
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:77:7,77,269,0,0,0,1,55
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:78:0,78,439,0,0,0,0,77
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:78:1,78,0,0,0,0,32,77
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:78:3,78,431,0,0,0,2,77
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:78:4,78,388,0,0,0,23,77
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:78:5,78,380,0,0,0,19,77
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:78:6,78,396,0,0,0,30,77
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:80:0,80,0,0,0,0,6,24
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:80:2,80,242,0,0,0,7,24
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:80:3,80,296,0,0,0,0,24
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:80:4,80,497,0,0,0,3,24
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:80:5,80,535,0,0,0,1,24
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:80:6,80,6,0,0,0,2,24
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:81:0,81,366,0,0,0,3,110
qwen3-1.7b-keep4-s42,qwen3-1.7b-keep4-s42:81:1,81,338,0,0,0,7,110
